1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Gender,Age,Personal_Income,Financial_Situation,Bill_Payments,Education,Credit_Debt,Additional_Income_Private_Investment,Additional_Income_Property,Additional_Income_Business_Ownership,Additional_Income_Retirement_Plan,Loss_Awareness,Loss_Intuition,Country,Duration_in_seconds,Language,Sample,Duration_Minutes,YoB,Awareness_of_Loss_Aversion,Financial_Stress,Presentation_Order,Contrast_1_2,Contrast_3_4,Contrast_7_8,Contrast_3_7,Contrast_4_8,Contrast_5_9,Contrast_6_10,Contrast_16_17,Contrast_4_11,Contrast_5_6,Contrast_9_10,Contrast_12_13,Contrast_14_15
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Female,21,250000.0,Has not changed,I paid everything but saved nothing,Secondary school,I pay off much of the balance,0,0,0,0,1,,Serbia,482,Serbian,Direct,8.033333333333333,1998,1,,3|10|12|16|14|18|15|9|2|1|8|11|7|5|13|17|4|6,EUT + PT,PT,PT,PT,PT,PT,EUT + PT,PT,PT,PT,EUT + PT,EUT + PT,PT
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Male,21,50000.0,Became a little better,I paid everything and saved some,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,0,,Serbia,1050,Serbian,Direct,17.5,1998,2,,13|11|6|1|9|18|16|7|12|17|15|10|14|8|4|3|5|2,EUT + PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Female,24,360000.0,Has not changed,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Serbia,736,Serbian,Direct,12.266666666666667,1995,3,,4|10|6|12|7|18|8|16|11|15|13|3|2|17|5|14|1|9,EUT + PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT,PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Female,22,0.0,Has not changed,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,0.0,Serbia,412,Serbian,Direct,6.866666666666666,1997,4,,8|5|1|15|11|18|6|2|13|10|12|16|3|4|14|7|17|9,PT,PT,EUT + PT,PT,EUT + PT,PT,PT,EUT + PT,PT,PT,PT,Neither,PT
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Female,22,80000.0,Has not changed,I paid everything but saved nothing,Secondary school,I pay off any balances every month,0,0,0,0,0,1.0,Serbia,423,Serbian,Direct,7.05,1997,3,,12|5|1|4|8|18|3|13|6|7|14|9|11|17|2|16|10|15,EUT + PT,EUT + PT,Neither,Neither,EUT + PT,Neither,PT,Neither,EUT + PT,EUT + PT,EUT + PT,Neither,EUT + PT
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,Male,38,430000.0,Has not changed,I paid everything and saved some,Secondary school,I never purchase anything on credit or take on debt,0,1,0,0,1,,Serbia,530,Serbian,Direct,8.833333333333334,1981,1,,9|2|8|17|3|18|14|6|7|5|15|12|11|1|13|10|16|4,EUT + PT,Neither,EUT + PT,EUT + PT,Neither,PT,Neither,Neither,Neither,EUT + PT,EUT + PT,PT,PT
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Female,38,200000.0,Has not changed,I had to take on a lot of debt to pay bills last month,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Serbia,675,Serbian,Direct,11.25,1981,3,,5|11|6|4|2|18|16|3|7|17|1|8|9|15|12|14|10|13,EUT + PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,Neither,EUT + PT,EUT + PT,Neither,EUT + PT,PT,PT
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Female,33,300000.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",University PhD,I never purchase anything on credit or take on debt,0,0,0,1,0,1.0,Serbia,510,Serbian,Direct,8.5,1986,3,,8|12|2|17|4|18|3|16|5|10|14|7|13|1|6|15|11|9,EUT + PT,PT,PT,PT,PT,PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Female,21,0.0,Has not changed,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,0.0,Serbia,475,Serbian,Direct,7.916666666666667,1998,4,,3|15|6|11|4|18|5|14|13|2|8|16|17|10|12|7|9|1,EUT + PT,PT,Neither,EUT + PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT,PT,Neither
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Female,22,160000.0,Became a little worse,I could not pay all my bills last month,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Serbia,689,Serbian,Direct,11.483333333333333,1997,3,,14|5|8|16|4|18|12|3|13|15|6|17|11|7|9|1|10|2,PT,PT,PT,PT,PT,PT,PT,Neither,PT,PT,PT,PT,EUT + PT
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Female,21,85000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",Secondary school,I pay off any balances every month,0,0,0,0,1,,Serbia,400,Serbian,Direct,6.666666666666667,1998,1,,13|10|8|17|15|18|11|2|9|14|12|1|16|3|6|4|7|5,PT,EUT + PT,EUT + PT,PT,Neither,PT,Neither,PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Female,21,0.0,Has not changed,I paid everything and saved some,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Serbia,350,Serbian,Direct,5.833333333333333,1998,3,,7|2|1|5|12|18|6|15|9|11|8|4|16|3|13|17|10|14,PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,35,960000.0,Became a little better,I paid everything and saved some,Secondary school,I pay off any balances every month,0,0,0,0,1,,Serbia,324,Serbian,Direct,5.4,1984,1,,11|8|12|1|16|18|5|4|17|6|9|15|13|10|3|2|14|7,EUT + PT,PT,PT,PT,PT,EUT + PT,EUT + PT,Neither,PT,PT,Neither,EUT + PT,PT
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Female,33,600000.0,Became a little worse,I paid everything but saved nothing,University Masters,I never purchase anything on credit or take on debt,0,0,0,0,0,,Serbia,1321,Serbian,Direct,22.016666666666666,1986,2,,1|13|12|9|6|18|4|14|17|16|5|11|7|8|3|2|15|10,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,PT,PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Female,24,550000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,1,,Serbia,465,Serbian,Direct,7.75,1995,1,,7|10|4|8|2|18|14|1|11|15|5|9|12|13|3|16|17|6,PT,PT,PT,PT,PT,EUT + PT,PT,EUT + PT,PT,PT,EUT + PT,EUT + PT,EUT + PT
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Female,23,0.0,Became much worse,I had to take on a lot of debt to pay bills last month,University Undergraduate,My debts increase beyond what I earn in a given month,0,0,0,0,0,1.0,Serbia,223,Serbian,Direct,3.716666666666667,1996,3,,3|15|7|4|10|18|11|16|17|13|8|6|1|14|9|12|5|2,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,EUT + PT,PT,PT,Neither
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Female,23,0.0,Has not changed,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,1,0,0,0,1.0,Serbia,577,Serbian,Direct,9.616666666666667,1996,3,,16|10|14|2|17|18|8|1|13|11|5|6|4|7|15|3|9|12,EUT + PT,Neither,EUT + PT,EUT + PT,Neither,PT,EUT + PT,PT,Neither,PT,EUT + PT,Neither,PT
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Female,23,0.0,Became a little better,I could not pay all my bills last month,University Undergraduate,I pay off any balances every month,0,0,0,0,0,1.0,Serbia,490,Serbian,Direct,8.166666666666666,1996,3,,13|7|1|5|3|18|17|12|6|15|4|9|11|14|2|16|10|8,PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,PT,PT,Neither,EUT + PT,EUT + PT
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Female,25,382000.0,Became much worse,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,0.0,Serbia,568,Serbian,Direct,9.466666666666667,1994,4,,1|11|17|5|16|18|7|15|10|2|6|4|12|9|8|3|13|14,PT,EUT + PT,EUT + PT,PT,Neither,PT,EUT + PT,Neither,EUT + PT,PT,EUT + PT,EUT + PT,PT
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Male,23,120000.0,Became a little better,I paid everything but saved nothing,Secondary school,I pay off any balances every month,0,0,0,0,0,1.0,Serbia,675,Serbian,Direct,11.25,1996,3,,10|7|12|4|6|18|15|1|16|14|8|9|3|17|2|11|5|13,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,Neither,Neither,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Female,24,200000.0,Became a little better,I paid everything and saved some,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,1,,Serbia,234,Serbian,Direct,3.9,1995,1,,17|6|1|12|3|18|16|5|9|10|15|11|8|13|14|7|2|4,PT,PT,Neither,EUT + PT,EUT + PT,PT,PT,PT,PT,PT,PT,PT,EUT + PT
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Male,21,450000.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",University Undergraduate,I pay off much of the balance,0,0,0,0,0,1.0,Serbia,8144,Serbian,Direct,135.73333333333332,1998,3,,16|9|5|3|1|18|13|15|11|8|4|2|6|7|17|12|14|10,Neither,PT,PT,PT,PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT,EUT + PT
0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Female,23,0.0,Has not changed,I could not pay all my bills last month,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,1,,Serbia,543,Serbian,Direct,9.05,1996,1,,2|14|13|6|17|18|12|9|16|1|4|3|15|10|7|8|5|11,PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Female,22,70000.0,Has not changed,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Serbia,1137,Serbian,Direct,18.95,1997,3,,15|10|16|9|12|18|4|17|13|7|1|2|14|8|5|6|3|11,Neither,EUT + PT,PT,PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,PT,Neither,Neither,EUT + PT
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Male,24,120000.0,Became a little better,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,1,,Serbia,391,Serbian,Direct,6.516666666666667,1995,1,,6|17|10|13|3|18|7|12|11|9|15|5|1|2|4|16|14|8,EUT + PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,PT,PT,EUT + PT,EUT + PT,EUT + PT
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Female,23,130000.0,Has not changed,I paid everything but saved nothing,Vocational school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Serbia,646,Serbian,Direct,10.766666666666667,1996,3,,13|2|6|16|8|18|11|4|3|9|17|15|5|10|14|12|1|7,EUT + PT,EUT + PT,PT,PT,EUT + PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Female,24,300000.0,Became much better,I paid everything and saved some,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,1,,Serbia,414,Serbian,Direct,6.9,1995,1,,5|10|11|3|13|18|17|7|8|2|4|9|6|14|15|12|16|1,PT,EUT + PT,Neither,Neither,EUT + PT,EUT + PT,PT,PT,PT,PT,EUT + PT,PT,PT
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Female,23,300000.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Serbia,574,Serbian,Direct,9.566666666666666,1996,3,,4|5|1|14|8|18|6|9|2|10|13|15|17|16|3|7|12|11,PT,Neither,PT,EUT + PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT,EUT + PT,PT
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Female,28,240000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",University Undergraduate,I pay off any balances every month,0,0,0,0,0,,Serbia,1555,Serbian,Direct,25.916666666666668,1991,2,,14|6|5|15|16|18|1|3|10|12|7|13|8|2|17|9|11|4,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,Neither,PT,PT,EUT + PT,EUT + PT,PT
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Female,23,0.0,Became a little worse,I paid everything and saved some,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,1,,Serbia,629,Serbian,Direct,10.483333333333333,1996,1,,8|17|2|13|12|18|3|5|14|7|11|4|10|16|6|9|15|1,Neither,PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,Neither,PT
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,Female,20,0.0,Has not changed,I paid everything but saved nothing,Secondary school,I pay off much of the balance,0,1,0,0,0,1.0,Serbia,443,Serbian,Direct,7.383333333333334,1999,3,,16|17|2|4|9|18|15|12|8|3|5|6|10|1|14|11|13|7,EUT + PT,Neither,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,Neither,Neither,PT,EUT + PT,EUT + PT
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Female,24,45000.0,Became a little better,I paid everything but saved nothing,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,0,0.0,Serbia,773,Serbian,Direct,12.883333333333333,1995,4,,14|2|12|5|10|18|4|8|3|7|9|15|11|6|16|17|13|1,EUT + PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,Neither,PT,EUT + PT,Neither,EUT + PT,PT,PT
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Female,41,45000.0,Became a little better,I paid everything but saved nothing,University Undergraduate,I never purchase anything on credit or take on debt,0,1,0,0,1,,Serbia,629,Serbian,Direct,10.483333333333333,1978,1,,12|5|17|4|13|18|15|7|14|16|3|9|10|1|8|6|11|2,PT,PT,EUT + PT,EUT + PT,PT,EUT + PT,PT,Neither,PT,PT,EUT + PT,EUT + PT,EUT + PT
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Female,54,1300000.0,Has not changed,I paid everything but saved nothing,University Masters,I pay off any balances every month,1,0,0,0,0,1.0,Serbia,964,Serbian,Direct,16.066666666666666,1965,3,,15|11|8|9|1|18|13|10|5|2|14|4|16|17|3|6|7|12,EUT + PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,PT,Neither,EUT + PT,EUT + PT,PT,PT,EUT + PT
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,Female,20,0.0,Became a little worse,I could not pay all my bills last month,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,1,,Serbia,458,Serbian,Direct,7.633333333333334,1999,1,,13|4|5|12|17|18|1|7|6|8|2|10|14|16|15|9|3|11,EUT + PT,EUT + PT,Neither,Neither,EUT + PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT,EUT + PT,Neither
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,Other,46,100000.0,Has not changed,I paid everything but saved nothing,Vocational school,I pay off much of the balance,0,0,0,0,1,,Serbia,336,Serbian,Direct,5.6,1973,1,,13|17|16|10|9|18|2|7|4|8|14|11|6|3|1|15|12|5,PT,EUT + PT,PT,EUT + PT,PT,Neither,EUT + PT,Neither,EUT + PT,EUT + PT,Neither,EUT + PT,PT
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,Male,29,2254070.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",University Masters,I never purchase anything on credit or take on debt,0,0,0,1,0,,Serbia,577,Serbian,Direct,9.616666666666667,1990,2,,2|6|5|13|7|18|4|16|8|11|9|10|17|15|14|3|12|1,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,PT,PT,PT,PT,PT,EUT + PT,EUT + PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,Female,23,1000.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",Secondary school,I pay off any balances every month,0,0,0,0,0,1.0,Slovenia,563,Slovene,Direct,9.383333333333333,1996,3,,15|6|14|2|17|18|12|11|5|1|13|9|10|8|7|4|16|3,PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,PT,PT,PT,Neither,EUT + PT,
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Female,47,13200.0,Became a little worse,I paid everything but saved nothing,Primary school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Slovenia,688,Slovene,Direct,11.466666666666667,1972,3,,7|4|3|15|9|18|16|2|12|17|8|13|6|14|1|11|10|5,PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,Neither,Neither,PT,EUT + PT,Neither,PT,PT
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,Female,23,200000.0,Became a little worse,I paid everything and saved some,Vocational school,I pay off any balances every month,0,0,0,0,1,,Slovenia,432,Slovene,Direct,7.2,1996,1,,12|5|2|14|7|18|1|4|3|16|6|13|11|10|15|8|17|9,EUT + PT,PT,PT,PT,PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Female,38,18000.0,Has not changed,"Everything is paid off and I have enough to save, invest, or spend freely",University Masters,I pay off any balances every month,0,0,0,1,0,1.0,Slovenia,397,Slovene,Direct,6.616666666666666,1981,3,,2|5|10|4|7|18|15|12|9|6|14|11|1|3|8|16|13|17,EUT + PT,PT,PT,PT,PT,EUT + PT,Neither,EUT + PT,PT,Neither,EUT + PT,EUT + PT,EUT + PT
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Male,23,4000.0,Became a little better,"Everything is paid off and I have enough to save, invest, or spend freely",Vocational school,I pay off any balances every month,0,0,0,0,0,1.0,Slovenia,628,Slovene,Direct,10.466666666666667,1996,3,,8|9|1|4|13|18|10|14|16|3|15|6|17|11|2|12|7|5,EUT + PT,EUT + PT,EUT + PT,PT,Neither,PT,Neither,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Male,30,16000.0,Became much better,"Everything is paid off and I have enough to save, invest, or spend freely",Vocational school,I never purchase anything on credit or take on debt,0,0,0,0,0,0.0,Slovenia,483,Slovene,Direct,8.05,1989,4,,3|8|15|12|4|18|1|11|5|10|14|6|2|13|16|17|7|9,EUT + PT,EUT + PT,Neither,Neither,EUT + PT,EUT + PT,EUT + PT,PT,PT,PT,Neither,PT,EUT + PT
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Female,27,1100.0,Became a little better,"I paid everything, saved some, and paid down other debts",University Undergraduate,I pay off any balances every month,0,0,0,0,1,,Slovenia,253,Slovene,Direct,4.216666666666667,1992,1,,9|1|10|5|15|18|13|14|8|7|6|17|16|2|3|12|4|11,PT,EUT + PT,PT,PT,EUT + PT,EUT + PT,Neither,PT,EUT + PT,EUT + PT,Neither,PT,EUT + PT
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Female,36,14000.0,Became a little worse,I paid everything but saved nothing,University Undergraduate,I pay off much of the balance,0,0,0,0,0,,Slovenia,557,Slovene,Direct,9.283333333333333,1983,2,,10|13|15|2|9|18|3|6|1|8|7|4|16|11|17|5|12|14,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Male,23,5000.0,Became a little better,I paid everything and saved some,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,1,,Slovenia,795,Slovene,Direct,13.25,1996,1,,8|10|6|13|2|18|7|14|11|5|4|16|3|1|17|15|12|9,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,PT,PT,EUT + PT,EUT + PT,EUT + PT
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Female,23,3000.0,Has not changed,I paid everything but saved nothing,University Undergraduate,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Slovenia,438,Slovene,Direct,7.3,1996,3,,11|5|12|14|9|18|10|2|17|8|7|3|16|4|13|15|1|6,PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,PT,Neither,Neither,EUT + PT
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Female,34,7000.0,Has not changed,I paid everything but saved nothing,University Masters,I never purchase anything on credit or take on debt,0,0,0,0,1,,Slovenia,306,Slovene,Direct,5.1,1985,1,,16|7|10|2|9|18|1|14|8|6|3|17|13|11|5|12|4|15,PT,EUT + PT,PT,PT,EUT + PT,PT,PT,Neither,EUT + PT,PT,PT,PT,PT
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Female,28,10000.0,Has not changed,I paid everything and saved some,University Masters,I pay off any balances every month,0,0,0,0,1,,Slovenia,374,Slovene,Direct,6.233333333333333,1991,1,,16|17|6|4|1|18|2|10|9|13|3|7|8|12|14|15|11|5,PT,EUT + PT,EUT + PT,PT,Neither,PT,EUT + PT,PT,EUT + PT,EUT + PT,PT,PT,EUT + PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Female,26,5100.0,Became a little worse,I paid everything but saved nothing,University Undergraduate,I make the minimum payment and the interest is charged,0,0,0,0,0,1.0,Slovenia,501,Slovene,Direct,8.35,1993,3,,17|15|2|1|12|18|6|14|8|10|16|7|5|13|11|9|4|3,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT,EUT + PT,Neither
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Female,50,36000.0,Has not changed,I paid everything but saved nothing,Secondary school,I never purchase anything on credit or take on debt,0,0,0,0,1,,Slovenia,734,Slovene,Direct,12.233333333333333,1969,1,,5|2|16|7|17|18|13|4|9|8|11|12|10|15|3|1|6|14,PT,PT,EUT + PT,PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,EUT + PT,PT
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Male,22,1000.0,Became a little better,I paid everything and saved some,Vocational school,I never purchase anything on credit or take on debt,0,0,0,0,0,1.0,Slovenia,424,Slovene,Direct,7.066666666666666,1997,3,,15|5|17|8|6|18|2|3|14|10|16|12|7|1|11|9|4|13,EUT + PT,PT,EUT + PT,PT,EUT + PT,PT,PT,PT,EUT + PT,PT,PT,PT,PT
